Product Type,Product Title,Variant Title,Variant ID,SKU,Price,Compare at Price,Wholesale Price
Jewelry,10mm Cushion Cut Gemstone Bezel Dangle Earrings in 14k Gold & Sterling Silver,14k Yellow Gold / Purple Chalcedony,40188581347481,18142,1260.00,,420
Jewelry,10mm Cushion Cut Gemstone Bezel Dangle Earrings in 14k Gold & Sterling Silver,14k White Gold / Raja Garnet,40188581314713,18142,1447.00,,607
Jewelry,10mm Cushion Cut Gemstone Bezel Dangle Earrings in 14k Gold & Sterling Silver,14k Rose Gold / Yellow Citrine,40188580855961,18142,1325.00,,485
Jewelry,10mm Cushion Cut Gemstone Bezel Dangle Earrings in 14k Gold & Sterling Silver,14k Rose Gold / White Quartz,40188580823193,18142,1321.00,,481
Jewelry,10mm Cushion Cut Gemstone Bezel Dangle Earrings in 14k Gold & Sterling Silver,14k Rose Gold / Green Quartz,40188580757657,18142,1288.00,,448
Jewelry,10mm Cushion Cut Gemstone Bezel Dangle Earrings in 14k Gold & Sterling Silver,14k Rose Gold / Rutilated Quartz,40188580724889,18142,1285.00,,445
Jewelry,10mm Cushion Cut Gemstone Bezel Dangle Earrings in 14k Gold & Sterling Silver,14k Rose Gold / Rose Quartz,40188580692121,18142,1285.00,,445
Jewelry,10mm Cushion Cut Gemstone Bezel Dangle Earrings in 14k Gold & Sterling Silver,14k Rose Gold / Smoky Quartz,40188580659353,18142,1270.00,,430
Jewelry,10mm Cushion Cut Green Quartz  Bezel Slide Pendant in 14kt Gold & Sterling Silver,"1mm 18"" 14kt Yellow Gold Double Rope Chain",40212832747673,2006-125-1YS,1030.00,
Jewelry,10mm Cushion Cut Green Quartz  Bezel Slide Pendant in 14kt Gold & Sterling Silver,Without Chain,40212832551065,2006-125-1YS,942.00,
Jewelry,10mm Cushion Cut Green Quartz  Bezel Slide Pendant in 14kt Gold & Sterling Silver,2mm Rubber Cord w/Silver Clasp,40212832583833,2006-125-1YS,951.00,
Jewelry,10mm Cushion Cut Green Quartz  Bezel Slide Pendant in 14kt Gold & Sterling Silver,"1.3mm 18"" Sterling Silver Double Rope Chain",40212832616601,2006-125-1YS,954.00,
Jewelry,10mm Cushion Cut Green Quartz  Bezel Slide Pendant in 14kt Gold & Sterling Silver,"3mm 18"" Braided Leather Cord w/Silver Clasp",40212832649369,2006-125-1YS,958.00,
Jewelry,10mm Cushion Cut Green Quartz  Bezel Slide Pendant in 14kt Gold & Sterling Silver,"0.7mm 18"" 14kt Rose Gold Rope Chain",40212832682137,2006-125-1YS,1007.00,
Jewelry,10mm Cushion Cut Green Quartz  Bezel Slide Pendant in 14kt Gold & Sterling Silver,"0.9mm 18"" 14kt White Gold Rope Chain",40212832714905,2006-125-1YS,1017.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,6,40212840218777,9700-80-1YS,951.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,8.5,40212840480921,9700-80-1YS,976.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,9,40212840513689,9700-80-1YS,976.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,9.5,40212840579225,9700-80-1YS,976.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,4.5,40212840087705,9700-80-1YS,951.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,5,40212840153241,9700-80-1YS,951.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,5.5,40212840186009,9700-80-1YS,951.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,6.5,40212840284313,9700-80-1YS,951.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,10,40212840611993,9700-80-1YS,976.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,7,40212840317081,9700-80-1YS,951.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,7.5,40212840382617,9700-80-1YS,951.00,
Jewelry,10mm Cushion Cut Iris Amethyst™ in a 14kt Yellow Gold & Sterling Silver Bezel Ring,8,40212840448153,9700-80-1YS,951.00,
Jewelry,10mm Cushion Green Quartz Bezel Dangle Earrings in 14k Gold & Sterling Silver,Default Title,40212831404185,18142-125-1YS,1344.00,
Jewelry,10mm Pear Cortez Pearl & Diamond Swirl Ring in 18kt Yellow Gold,Default Title,40188354625689,18K2510-P-1,3237.50,,1295
Jewelry,10mm Round Amethyst 14k yellow gold Earrings,Default Title,40212856406169,10107-80-1,840.00,
Jewelry,10mm Round Amethyst 14k yellow gold Earrings,Default Title,40212855914649,10039-80-1,954.00,
Jewelry,10mm Round Amethyst sterling silver Earrings,Default Title,40212855980185,10039-80-1S,300.00,
Jewelry,10mm Round Blue Topaz 14k white gold Earrings,Default Title,40212855881881,10039-185-1W,1098.00,
Jewelry,10mm Round Blue Topaz 14k white gold Earrings,Default Title,40212856373401,10107-185-1W,1482.00,
Jewelry,10mm Round Blue Topaz Bezel Set Slide in 14kt Yellow Gold & Sterling Silver,"2mm 18"" Rubber Cord w/Silver Clasp",40212832354457,2005-185-1YS,1125.00,
Jewelry,10mm Round Blue Topaz Bezel Set Slide in 14kt Yellow Gold & Sterling Silver,"1mm 18"" 14kt Yellow Gold Double Rope Chain",40212832518297,2005-185-1YS,1204.00,
Jewelry,10mm Round Blue Topaz Bezel Set Slide in 14kt Yellow Gold & Sterling Silver,"0.9mm 18"" 14kt White Gold Rope Chain",40212832485529,2005-185-1YS,1191.00,
Jewelry,10mm Round Blue Topaz Bezel Set Slide in 14kt Yellow Gold & Sterling Silver,"0.7mm 18"" 14kt Rose Gold Rope Chain",40212832452761,2005-185-1YS,1181.00,
Jewelry,10mm Round Blue Topaz Bezel Set Slide in 14kt Yellow Gold & Sterling Silver,"3mm 18"" Braided Leather Cord w/Silver Clasp",40212832419993,2005-185-1YS,1132.00,
Jewelry,10mm Round Blue Topaz Bezel Set Slide in 14kt Yellow Gold & Sterling Silver,"1.3mm 18"" Sterling Silver Double Rope Chain",40212832387225,2005-185-1YS,1128.00,
Jewelry,10mm Round Blue Topaz Bezel Set Slide in 14kt Yellow Gold & Sterling Silver,Without Chain,40212832321689,2005-185-1YS,1116.00,
Jewelry,10mm Round Citrine 14k yellow gold Earrings,Default Title,40212854866073,10039-100-1,789.00,
Jewelry,10mm Round Citrine 14k yellow gold Earrings,Default Title,40212856209561,10107-100-1,1116.00,
Jewelry,10mm Round Citrine sterling silver Earrings,Default Title,40212854997145,10039-100-1S,459.00,
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 4,40188362686617,L2536-P-G,2942.50,,1177
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 9.5,40188363079833,L2536-P-G,2950.83,,1185.33
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 9,40188363014297,L2536-P-G,2950.83,,1185.33
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 8.5,40188362981529,L2536-P-G,2950.83,,1185.33
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 8,40188362948761,L2536-P-G,2950.83,,1185.33
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 7.5,40188362915993,L2536-P-G,2942.50,,1177
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 7,40188362883225,L2536-P-G,2942.50,,1177
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 6.5,40188362850457,L2536-P-G,2942.50,,1177
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 6,40188362817689,L2536-P-G,2942.50,,1177
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 5.5,40188362784921,L2536-P-G,2942.50,,1177
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 5,40188362752153,L2536-P-G,2942.50,,1177
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 4.5,40188362719385,L2536-P-G,2942.50,,1177
Jewelry,10mm Round Cortez Pearl & Black Spinel Swirl Ring in 14kt Yellow Gold,Size 10,40188362653849,L2536-P-G,2942.50,,1177
Jewelry,10mm Round Cortez Pearl & Diamond Bypass Ring in 18kt Yellow Gold,Default Title,40188354232473,18K2504-P-1,3485.00,,1394
Jewelry,10mm Round Cortez Pearl & Diamond Dangle Earrings in 14kt Rose Gold,Default Title,40188353478809,17236-P-1R,2847.50,,1139
Jewelry,10mm Round Cortez Pearl & Diamond Hook Pendant in 14kt Yellow Gold,Without Chain,40188356788377,2406-P-1,1875.00,,750
Jewelry,10mm Round Cortez Pearl & Diamond Hug Ring in 18kt Yellow Gold,Default Title,40188356198553,18K2526-P-G,4910.00,,2455
Jewelry,10mm Round Cortez Pearl & Diamond Swirl Ring in 18kt Yellow Gold,Default Title,40188356526233,18K2536-P-G,3890.00,,1556
Jewelry,10mm Round Cortez Pearl & Diamond Twist Ring in 18kt Yellow Gold,Default Title,40188355903641,18K2515-P-G,4292.50,,1717
Jewelry,10mm Round Cortez Pearl Necklace with 5mm Black Spinel Rondelle Beads and 14k yellow gold beads,Default Title,40188638298265,LN113-P157-G,4438.00,,2219
Jewelry,10mm Round Cortez Pearl Slide Pendant in 14kt Yellow Gold,Without Chain,40188356952217,2443-P-G,3212.50,,1285
Jewelry,10mm Round Cortez Pearl & Tourmaline Post Earrings in 14kt Yellow Gold,Default Title,40188353282201,14061-P592-1,2645.00,,1058
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 4.5,40188358492313,9516-P592-1,2057.50,,823
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 6,40188358590617,9516-P592-1,2057.50,,823
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 5.5,40188358557849,9516-P592-1,2057.50,,823
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 5,40188358525081,9516-P592-1,2057.50,,823
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 9.5,40188358819993,9516-P592-1,2082.50,,848
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 8,40188358721689,9516-P592-1,2082.50,,848
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 9,40188358787225,9516-P592-1,2082.50,,848
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 7.5,40188358688921,9516-P592-1,2057.50,,823
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 7,40188358656153,9516-P592-1,2057.50,,823
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 6.5,40188358623385,9516-P592-1,2057.50,,823
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 4,40188358459545,9516-P592-1,2057.50,,823
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 10,40188358852761,9516-P592-1,2082.50,,848
Jewelry,10mm Round Cortez Pearl & Tourmaline Ring in 14kt Yellow Gold,Size 8.5,40188358754457,9516-P592-1,2082.50,,848
Jewelry,10mm Round Double-sided Checkerboard Natural Arkansas White Quartz Necklace,"1.3mm 18"" Sterling Silver Double Rope Chain",40188445655193,N1170-98-1S,274.50,,99.5
Jewelry,10mm Round Double-sided Checkerboard Natural Arkansas White Quartz Necklace,Without Chain,40188445622425,N1170-98-1S,262.50,,87.5
Jewelry,10mm Round Fire Citrine 14k yellow gold Earrings,Default Title,40212856242329,10107-101-1,1290.00,
Jewelry,10mm Round Fire Citrine® cradle Pendant in 14kt Yellow Gold,Without Chain,40188315107481,1150-101-1,1520.00,,608
Jewelry,10mm Round Green Quartz 14k white gold Earrings,Default Title,40212856275097,10107-125-1W,1038.00,
Jewelry,10mm Round Green Quartz 14k white gold Earrings,Default Title,40212855619737,10039-125-1w,678.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,8,40212844150937,9720-125-1RS,1167.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,8.5,40212844183705,9720-125-1RS,1192.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,9,40212844216473,9720-125-1RS,1192.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,9.5,40212844249241,9720-125-1RS,1192.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,10,40212844282009,9720-125-1RS,1192.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,4.5,40212843921561,9720-125-1RS,1167.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,5.5,40212843987097,9720-125-1RS,1167.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,6,40212844019865,9720-125-1RS,1167.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,6.5,40212844052633,9720-125-1RS,1167.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,7,40212844085401,9720-125-1RS,1167.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,7.5,40212844118169,9720-125-1RS,1167.00,
Jewelry,10mm Round Green Quartz in a 14kt Rose Gold & Sterling Silver Bezel Bow Ring,5,40212843954329,9720-125-1RS,1167.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,6,40212837859481,9568-80-1RS,1050.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,8,40212837990553,9568-80-1RS,1050.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,8.5,40212838023321,9568-80-1RS,1075.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,7,40212837925017,9568-80-1RS,1050.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,9,40212838056089,9568-80-1RS,1075.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,9.5,40212838088857,9568-80-1RS,1075.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,10,40212838121625,9568-80-1RS,1075.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,6.5,40212837892249,9568-80-1RS,1050.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,5.5,40212837826713,9568-80-1RS,1050.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,5,40212837793945,9568-80-1RS,1050.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,4.5,40212837761177,9568-80-1RS,1050.00,
Jewelry,10mm Round Iris Amethyst™ in a 14kt Rose Gold & Sterling Silver Bezel Ring,7.5,40212837957785,9568-80-1RS,1050.00,
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,6,40188324118681,9269-122-200-1S,726.00,,242
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,6.5,40188324151449,9269-122-200-1S,726.00,,242
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,5,40188324020377,9269-122-200-1S,726.00,,242
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,5.5,40188324053145,9269-122-200-1S,726.00,,242
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,7,40188324184217,9269-122-200-1S,726.00,,242
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,4.5,40188323987609,9269-122-200-1S,726.00,,242
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,9.5,40188324348057,9269-122-200-1S,751.00,,267
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,10,40188324380825,9269-122-200-1S,751.00,,267
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,9,40188324315289,9269-122-200-1S,751.00,,267
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,8.5,40188324282521,9269-122-200-1S,751.00,,267
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,8,40188324249753,9269-122-200-1S,726.00,,242
Jewelry,10mm Round Madeira Citrine & Imperial Diopside Ring in Sterling Silver,7.5,40188324216985,9269-122-200-1S,726.00,,242
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,8,40212837367961,9567-50-1YS,1230.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,4.5,40212837105817,9567-50-1YS,1230.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,5,40212837138585,9567-50-1YS,1230.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,5.5,40212837171353,9567-50-1YS,1230.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,6,40212837236889,9567-50-1YS,1230.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,6.5,40212837269657,9567-50-1YS,1230.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,7,40212837302425,9567-50-1YS,1230.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,7.5,40212837335193,9567-50-1YS,1230.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,8.5,40212837400729,9567-50-1YS,1255.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,9,40212837433497,9567-50-1YS,1255.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,9.5,40212837466265,9567-50-1YS,1255.00,
Jewelry,10mm Round Raja Garnet® in a 14kt Gold & Sterling Silver Bezel Ring,10,40212837499033,9567-50-1YS,1255.00,
Jewelry,10mm Round Rose Quartz 14k white gold Earrings,Default Title,40212856340633,10107-130-1w,1065.00,
Jewelry,10mm Round Rose Quartz 14k white gold Earrings,Default Title,40212855685273,10039-130-1W,702.00,
Jewelry,10mm Round Rose Quartz 14k yellow gold Earrings,Default Title,40212855652505,10039-130-1,624.00,
Jewelry,10mm Round Rose Quartz Bezel Dangle Earrings in SS & 14kt Yellow Gold,Default Title,40212831830169,18144-130-1YS,1071.00,
Jewelry,10mm Round Rose Quartz Bezel Slide Pendant in 14kt Gold & Sterling Silver,Without Chain,40212833140889,2024-130-1YS,1197.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,4.5,40212841201817,9702-130-1RS,1224.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,8.5,40212841463961,9702-130-1RS,1249.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,8,40212841431193,9702-130-1RS,1224.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,7.5,40212841398425,9702-130-1RS,1224.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,7,40212841365657,9702-130-1RS,1224.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,6.5,40212841332889,9702-130-1RS,1224.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,6,40212841300121,9702-130-1RS,1224.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,5.5,40212841267353,9702-130-1RS,1224.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,5,40212841234585,9702-130-1RS,1224.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,10,40212841562265,9702-130-1RS,1249.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,9.5,40212841529497,9702-130-1RS,1249.00,
Jewelry,10mm Round Rose Quartz in a 14kt Rose Gold & Sterling Silver Bezel Ring,9,40212841496729,9702-130-1RS,1249.00,
Jewelry,10mm Round Rutilated Quartz Stud Earrings in 14kt White Gold,Default Title,40188859154585,10039-106-1W,615.00,,205
Jewelry,10mm Round Sky Blue Topaz Bezel Slide Pendant in 14kt Gold,Without Chain,40188406235289,2055-180-1YS,621.00,,207
Jewelry,10mm Round Sky Blue Topaz Bezel Slide Pendant in 14kt Gold,"2mm 18"" Rubber Cord w/Silver Clasp",40188406268057,2055-180-1YS,630.00,,216
Jewelry,10mm Round Sky Blue Topaz Bezel Slide Pendant in 14kt Gold,"1.3mm 18"" Sterling Silver Double Rope Chain",40188406333593,2055-180-1YS,633.00,,219
Jewelry,10mm Round Sky Blue Topaz Bezel Slide Pendant in 14kt Gold,"3mm 18"" Braided Leather Cord w/Silver Clasp",40188406366361,2055-180-1YS,637.00,,223
Jewelry,10mm Round Sky Blue Topaz Bezel Slide Pendant in 14kt Gold,"0.7mm 18"" 14kt Rose Gold Rope Chain",40188406399129,2055-180-1YS,686.00,,272
Jewelry,10mm Round Sky Blue Topaz Bezel Slide Pendant in 14kt Gold,"0.9mm 18"" 14kt White Gold Rope Chain",40188406431897,2055-180-1YS,696.00,,282
Jewelry,10mm Round Sky Blue Topaz Bezel Slide Pendant in 14kt Gold,"1mm 18"" 14kt Yellow Gold Double Rope Chain",40188406464665,2055-180-1YS,709.00,,295
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,4.5,40188324937881,9269-180-1W,2950.00,,1180
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,10,40188325298329,9269-180-1W,2975.00,,1205
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,9.5,40188325265561,9269-180-1W,2975.00,,1205
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,9,40188325232793,9269-180-1W,2975.00,,1205
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,8.5,40188325200025,9269-180-1W,2975.00,,1205
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,8,40188325167257,9269-180-1W,2950.00,,1180
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,7.5,40188325134489,9269-180-1W,2950.00,,1180
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,7,40188325101721,9269-180-1W,2950.00,,1180
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,6.5,40188325068953,9269-180-1W,2950.00,,1180
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,6,40188325036185,9269-180-1W,2950.00,,1180
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,5.5,40188325003417,9269-180-1W,2950.00,,1180
Jewelry,10mm Round Sky Blue Topaz & Diamond Ring in 14kt White Gold,5,40188324970649,9269-180-1W,2950.00,,1180
Jewelry,10mm Round Smoky Quartz 14k yellow gold Earrings,Default Title,40212856471705,10107-99-1,1053.00,
Jewelry,10mm Round Smoky Quartz 14k yellow gold Earrings,Default Title,40212856111257,10039-99-1,669.00,
Jewelry,10mm Round Smoky Quartz Pendant in 14kt Gold,No Chain,40188402565273,1174-99-1,678.00,,226
Jewelry,10mm Round Smoky Quartz Pendant in 14kt Gold,"2mm 18"" Rubber Cord w/Silver Clasp",40188402598041,1174-99-1,687.00,,235
Jewelry,10mm Round Smoky Quartz Pendant in 14kt Gold,"1.3mm 18"" Sterling Silver Double Rope Chain",40188402630809,1174-99-1,690.00,,238
Jewelry,10mm Round Smoky Quartz Pendant in 14kt Gold,"3mm 18"" Braided Leather Cord w/Silver Clasp",40188402663577,1174-99-1,694.00,,242
Jewelry,10mm Round Smoky Quartz Pendant in 14kt Gold,"0.9mm 18"" 14kt White Gold Rope Chain",40188402729113,1174-99-1,753.00,,301
Jewelry,10mm Round Smoky Quartz Pendant in 14kt Gold,"0.7mm 18"" 14kt Rose Gold Rope Chain",40188402696345,1174-99-1,743.00,,291
Jewelry,10mm Round Smoky Quartz Pendant in 14kt Gold,"1mm 18"" 14kt Yellow Gold Double Rope Chain",40188402761881,1174-99-1,766.00,,314
Jewelry,10mm Round Smoky Quartz Stud Earrings in 14kt White Gold,Default Title,40212856144025,10039-99-1w,750.00,
Jewelry,10mm Round White Topaz 14k white gold Earrings,Default Title,40212855849113,10039-182-1W,786.00,
Jewelry,10mm Round White Topaz 14k yellow gold Earrings,Default Title,40212855783577,10039-182-1,744.00,
Jewelry,10mm Round Yellow Citrine Bezel Slide Pendant in 14kt Gold & Sterling Silver,Without Chain,40212832878745,2008-100-1YS,999.00,
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,10,40188319957145,6869-100-157-1S,646.00,,232
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,9,40188319891609,6869-100-157-1S,646.00,,232
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,8.5,40188319858841,6869-100-157-1S,646.00,,232
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,8,40188319793305,6869-100-157-1S,621.00,,207
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,7.5,40188319760537,6869-100-157-1S,621.00,,207
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,7,40188319727769,6869-100-157-1S,621.00,,207
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,6.5,40188319695001,6869-100-157-1S,621.00,,207
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,6,40188319662233,6869-100-157-1S,621.00,,207
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,5.5,40188319629465,6869-100-157-1S,621.00,,207
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,5,40188319596697,6869-100-157-1S,621.00,,207
Jewelry,10mm Trillion Yellow Citrine & Black Spinel Ring in Sterling Silver,4.5,40188319563929,6869-100-157-1S,621.00,,207
